f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,-0.2266433595997944,-0.09964811335815513,-0.12454002889046596,-0.4283863492756272,-0.33371625400962496,-0.2107194285848906,-0.4092484959887868,-0.5970003840975332,-0.3000543570922946,-0.2839809517201028,-0.8097022844159247,-0.38158751777120054,-0.4554867750423811,-0.9153841919521585,-0.12595760760711985,-0.573546911298216,-1.3272158418267903,-0.25957672995612574,-0.6205629194941854,-1.5786946352293745,-0.3402395993141425,-0.6510951816570808,-1.8171018375837826,-0.39894514353533467,-0.25630587888876993,-0.966595725444229,-0.14496438206828388,-0.32038930605251653,-1.0412765270083342,-0.3492158271527352,-0.3001776249395019,-0.7138367627956851,-0.39516734679092275,-0.2728508002637974,-0.5737126363024423,-0.38396874915284157,-0.05763369080410757,-0.9387581869506592,-0.18227093583737042,-0.10502978841975483,-0.9492043780264361,-0.36898533464914074,-0.13167114840324348,-0.6310063526652021,-0.32929479159365294,-0.13742388701439676,-0.5360175940400901,-0.25855677529225574,0.13327374178753162,-0.8591294535281487,-0.23334324214879124,0.08813611745186993,-0.8988447863866514,-0.33694011100666355,0.032916846906006256,-0.659284153045945,-0.289886965115912,0.011646381083691086,-0.5616229847082035,-0.22836298325902069,C
0.0,0.0,0.0,-0.23723144090700357,-0.10437638324258945,-0.1163111586103981,-0.44558024011197234,-0.34047870248933354,-0.19846417563979019,-0.4252244664046377,-0.6062708338737908,-0.2855629980206688,-0.29711767988629995,-0.8168962153930838,-0.36569281172436635,-0.46968353626176074,-0.9092259173716013,-0.12438140635439253,-0.6052443596371914,-1.33415084687742,-0.2587494628462708,-0.6571923613812867,-1.5891036140899841,-0.3412743459570811,-0.6915899460537563,-1.8278477672776736,-0.4001670954178027,-0.2690908578951769,-0.9631147959600858,-0.1451660928309068,-0.32474155343020206,-1.0655722072675535,-0.3473777286558296,-0.3040200186797515,-0.7467462528807816,-0.3959008596297324,-0.278449603025543,-0.590155443067426,-0.3864792652393462,-0.06909317799427456,-0.9443748913735917,-0.18278287136387814,-0.110527077998273,-0.9779668338598666,-0.36820372562620207,-0.13503816205198094,-0.6616742077006924,-0.3312491248591363,-0.13548109969402722,-0.5413693895052527,-0.2610338774391993,0.1245281356438407,-0.8753726442236014,-0.23321462675035634,0.09025815980326597,-0.9306616540474675,-0.3370271496104961,0.03851570761473778,-0.6981525040453161,-0.29190348225911816,0.021097738831705484,-0.5878959262056707,-0.23058847328588505,Em
0.0,0.0,0.0,-0.23624513100220082,-0.0964232453034985,-0.1292669712567013,-0.44334013362959857,-0.32618789086371086,-0.21871556007390527,-0.4309412628631744,-0.5968175779497887,-0.3106548059560335,-0.30965753237901966,-0.8192575508065959,-0.39465020692846925,-0.48206722424709697,-0.9069171678474558,-0.1344223455345172,-0.6134298661564112,-1.329850318934407,-0.2698081402815663,-0.670330576580118,-1.5894484023066044,-0.3546685998528096,-0.7152918449312675,-1.8318194652864241,-0.4169289011921165,-0.277609788269083,-0.9606939187156307,-0.15287386363310257,-0.33936094564812974,-1.0853689174366812,-0.3646481779719093,-0.32692888815889803,-0.7828078990417651,-0.4216262808702884,-0.3184133825035002,-0.6205027864547686,-0.41644186010778866,-0.07370097030248128,-0.9414396562480017,-0.18846197316575142,-0.11495725217769509,-0.9833850811640159,-0.3825299231437381,-0.1415395578752646,-0.6638513874944892,-0.35111350458096063,-0.15790190857574263,-0.5259255526074397,-0.2824721483324519,0.12218962430829192,-0.8690552654644009,-0.23724146472085395,0.0876977299178342,-0.9398726206804331,-0.34740521239630767,0.03808124587911098,-0.7053358280890049,-0.30468151993976583,0.014089060188161397,-0.5836097808149308,-0.2441108732751978,D
0.0,0.0,0.0,-0.2396268121835893,-0.09973269829295,-0.1250409143354054,-0.44895110575791153,-0.3327262522855349,-0.21365079330237757,-0.43700034836259183,-0.5998462739901945,-0.3064620756401736,-0.31571826721480917,-0.8184968767362373,-0.39216007686908494,-0.4789216079701394,-0.915925622128913,-0.1339154468580396,-0.6214168660943649,-1.3445407235681746,-0.2691854779859619,-0.6826147149240163,-1.6064615989166748,-0.35333837885455893,-0.728984941883372,-1.8464919105228488,-0.41415501761162404,-0.273910647288898,-0.9617551441514502,-0.15512542444540406,-0.34325127680871076,-1.0981418766238404,-0.36699991750548205,-0.3280314147469603,-0.7988754408304579,-0.4230798566407891,-0.31140650537723485,-0.631606993952073,-0.4166742378466112,-0.07069592673674871,-0.9396192339075263,-0.19323811820197834,-0.11976679811176864,-1.0054192280008691,-0.38637289752897397,-0.14514824718952593,-0.6915144825257236,-0.3553841876969223,-0.15640721647681918,-0.5475217466612243,-0.2870432404340859,0.1264833222446173,-0.8668330178193866,-0.24422687195171303,0.08940588860617685,-0.9595423124705527,-0.35382069289505275,0.03954608552431224,-0.7303127456289443,-0.3111534764948277,0.017459925371427296,-0.6022855995066118,-0.2506923708719146,Em
0.0,0.0,0.0,-0.2496112968490322,-0.08777142684328931,-0.12884865723542288,-0.4223169445349697,-0.37367729630022145,-0.20706320611074527,-0.30288436964112114,-0.6340699256867239,-0.2885951327813407,-0.15793528745405894,-0.8194094212286476,-0.36306864873780026,-0.4538539381197378,-0.8897353863544685,-0.14568704382714512,-0.617044176434582,-1.3180752047668731,-0.26730625469257685,-0.7104927798522783,-1.5838961991465412,-0.3343351836265154,-0.7797071352570579,-1.8109494589332524,-0.37535651655032526,-0.25641742455771865,-0.9665661407183611,-0.17230719698586416,-0.3255975997856812,-1.4175353724446753,-0.3081264963371536,-0.34825754906637946,-1.6953505929891584,-0.37887867695826527,-0.35514711661847215,-1.9515043778006929,-0.40657093471638284,-0.056641076832711815,-0.9263599484635502,-0.21347693722151553,-0.08808683950435801,-1.0028008980168313,-0.3765404764066695,-0.11581525662232518,-0.6889120193896112,-0.3802141856868202,-0.12569533832107643,-0.5119805960198417,-0.3358320114800292,0.12604493115896212,-0.8115565256049403,-0.26750879108957987,0.08545320661564174,-0.8292583386485363,-0.37452450570214363,0.040094352705667045,-0.6059808574383714,-0.3466603103450192,0.02186651679385052,-0.4854004820480282,-0.29918134300427934,D
0.0,0.0,0.0,-0.24513477890756805,-0.08205652236164046,-0.13503532240755003,-0.4184919651485774,-0.3588915123368314,-0.22107663164672076,-0.30503892506484787,-0.6145625237322332,-0.31058886683501497,-0.16070346584395642,-0.8089016753459422,-0.393489133219144,-0.45297053937734505,-0.8975669502268384,-0.15404640225658062,-0.6244084749346841,-1.3303345306178158,-0.28259118591752835,-0.720313211052439,-1.5974474042814517,-0.35616048693514324,-0.7904559803589408,-1.825761044800394,-0.39938215936156607,-0.25074778229388794,-0.9680524519232917,-0.18085378841353278,-0.31227889330228337,-1.4492948644675916,-0.32668325158426054,-0.344211817634681,-1.7605965141579942,-0.4078979311755756,-0.36280454278896923,-2.040503293878183,-0.4407564167485512,-0.05344191680473409,-0.9220353050662554,-0.22238827382657092,-0.09039009084334407,-1.0435230367916348,-0.4025509129668863,-0.11166560955004051,-0.7360915760046259,-0.4155764865995235,-0.11814026041671911,-0.5506682830351343,-0.3716126287036625,0.12578430811390506,-0.8029685010953407,-0.2753149354513119,0.0816788069318863,-0.882024847543464,-0.3975578128483751,0.03714489026242826,-0.6502776723679411,-0.3698771657291008,0.015502303138091528,-0.5000924404913402,-0.31745942177714226,C
0.0,0.0,0.0,-0.2480192408688716,-0.08589943463389067,-0.12955039716794267,-0.4244864082290483,-0.36370954164258645,-0.2127082690697073,-0.3097092690580922,-0.6250244954398824,-0.30024532642598317,-0.15941306825669674,-0.8143206709071446,-0.3811229346902538,-0.459568262182722,-0.890585038249293,-0.1504400468516936,-0.6203022025743701,-1.3266507005659927,-0.275126101804899,-0.7102937410782748,-1.5931215302564452,-0.3436185339975887,-0.7774649886662613,-1.8163850425665409,-0.3838543265319577,-0.25977835254567855,-0.96566826992951,-0.1795370426605959,-0.30989525105438365,-1.4578631237438973,-0.3231207370061248,-0.3299750572588196,-1.776105316785064,-0.4020181932060502,-0.33990584592369727,-2.0600298318976416,-0.43381908351849496,-0.06329412290723407,-0.9213485602326251,-0.22248932222950626,-0.09280751590742993,-1.0341288927014631,-0.395837916478482,-0.10451713237554643,-0.7280362735389948,-0.40395575564322056,-0.10456137809240608,-0.5473642632223424,-0.35822433885452615,0.1143661789533444,-0.8023655782019875,-0.2771810278808581,0.07365761968445103,-0.8747538207665894,-0.39123792427383747,0.03818555350468741,-0.6527833082895816,-0.3602716406685405,0.022148605937376473,-0.5136947725469571,-0.3075931151343028,G
0.0,0.0,0.0,-0.23218186998542284,-0.08820845215702393,-0.0900891806069064,-0.39530150712554535,-0.2907478177956104,-0.13793711498191835,-0.3371144293725668,-0.4976702859226091,-0.17848429354799691,-0.2018955661502295,-0.6862345658162856,-0.21960263154072587,-0.44241677152772474,-0.8752977145860289,-0.07684848326451661,-0.6220836632697867,-1.2228676526960383,-0.13556616259092727,-0.7130453310454954,-1.4439043119948558,-0.1761720881515777,-0.7897138579544675,-1.6482436599163077,-0.21542546391851108,-0.2783639396894952,-0.9604756723002114,-0.11935889493377567,-0.37391212542713603,-1.4103484481087667,-0.1941259065786836,-0.420682538854734,-1.6889971228597067,-0.2544668175005234,-0.4686415231075614,-1.926469426208555,-0.2958309346274589,-0.11884613117442587,-0.9120595274986484,-0.17692196426573073,-0.14102703906246553,-1.2822387576296488,-0.3011013876050262,-0.1742732360936772,-1.5451318204719873,-0.38946633336732256,-0.21073493545544486,-1.7893676300635206,-0.443805468412882,0.03710246975372629,-0.7519766760015792,-0.23660583796543427,-0.07545898541636942,-0.9563889552440069,-0.34875772435136076,-0.14318026058686176,-0.8021068233497777,-0.3607052378205522,-0.1880358190758721,-0.6299965950919375,-0.3649259923923836,D
0.0,0.0,0.0,-0.23543816043200008,-0.09344602939892005,-0.08760903325303405,-0.4005576164816899,-0.3008460832397631,-0.13557327497206415,-0.3388785880911877,-0.510393174317264,-0.17808443029579404,-0.2020241424818153,-0.7016338384523733,-0.22268927619001608,-0.43761850149022313,-0.8753053976233703,-0.08081068373013482,-0.6106514025766181,-1.2161526423284545,-0.1439384770231172,-0.7024543431044796,-1.4327111085576076,-0.1890902923220585,-0.7828557118065068,-1.6352958098358212,-0.2311911808782988,-0.2714627279624434,-0.9624489531020274,-0.1259362011733403,-0.3648740979139357,-1.412629655780949,-0.19696747491189234,-0.41286749689311436,-1.6969558910617295,-0.25663252946098625,-0.4620148244086545,-1.934902009109602,-0.29938905923106823,-0.10984272078804261,-0.9117555831682265,-0.18608913076928918,-0.13186903069136405,-1.2843310103006094,-0.30434082560219883,-0.16906115947415704,-1.538415722385759,-0.3902827380385355,-0.20855629300703293,-1.7702799161305005,-0.444367592668888,0.04464575848362322,-0.751308451694781,-0.2489778460822022,-0.06690451774769347,-0.9538480956913384,-0.3562704980257477,-0.13663331833478332,-0.8106618311628808,-0.3683773029581184,-0.18065266507189556,-0.6487171804975733,-0.3736477629483472,Em
0.0,0.0,0.0,-0.24687414382045522,-0.0947013641048754,-0.08178558495465929,-0.4274005382684367,-0.3237944431522616,-0.1171065615369875,-0.36516369479140515,-0.5365593345915802,-0.14954469061534392,-0.21355678221890795,-0.6998873850617356,-0.18791008177633525,-0.47071003775354775,-0.8546482393076933,-0.06024565793219456,-0.6381824705515186,-1.198778807074923,-0.11928177930742341,-0.726786506525504,-1.4217541258240742,-0.16577865360987795,-0.8061930658588838,-1.6243164395997722,-0.2104647415108708,-0.30567976841519645,-0.952134380842133,-0.10263041426148309,-0.40110583956296714,-1.3815917572899752,-0.16188430560109898,-0.4608416472337915,-1.6532467724567843,-0.2245154062168098,-0.5214489965060589,-1.8849956869511109,-0.27356562325105477,-0.14319855624811204,-0.9245294838351564,-0.1602480583918733,-0.18423442879520696,-1.2725590170501133,-0.2652618230598493,-0.2394753905220595,-1.5210633476911748,-0.36497039567796874,-0.29134123524984046,-1.7489854442213375,-0.4360371965143352,0.013268210817199809,-0.7989640034418286,-0.22129931670100814,-0.10153632810771515,-0.9288721851657903,-0.3324079853444264,-0.1701985687528951,-0.7745310561202098,-0.36494220044139225,-0.2081469907473815,-0.6146148312887628,-0.3876068995178583,A
0.0,0.0,0.0,-0.26149592701247387,-0.09440849244612672,-0.046200038445727766,-0.4381692665570261,-0.28628703634659297,-0.06944879608158933,-0.4005027920112583,-0.481905689974176,-0.0943376359257059,-0.2797851760062227,-0.658200052969475,-0.12228396511329906,-0.4847770580318365,-0.8654768028801104,-0.019399828589484778,-0.6723140016127991,-1.2016055795368281,-0.06409658675104986,-0.7612959621101633,-1.4047231906433295,-0.09433877777408514,-0.8447644930692885,-1.5910072630487944,-0.12557206391213663,-0.3255326579226852,-0.94553079729102,-0.07747097630213057,-0.4382114271125673,-1.3851836469524772,-0.1531877255203675,-0.4992400023849179,-1.6575403672976587,-0.2096102454607662,-0.5647202638717963,-1.8939520520023483,-0.24254339249754223,-0.1648920407491963,-0.9022129345002702,-0.14849875442918464,-0.22315254132496218,-1.2500398599678044,-0.2745060708855373,-0.28473669902922166,-1.5000186943329803,-0.3596143839517409,-0.3506298997350948,-1.7372552034617705,-0.4047743116816759,-0.0031498619495406773,-0.7418297309408908,-0.21726680729418318,-0.14701338872135652,-0.9280144918155254,-0.3207070715557028,-0.2076669692746995,-0.7544085669119001,-0.320664618218526,-0.23376435315466843,-0.5696938040738001,-0.3133511379058251,Em
0.0,0.0,0.0,-0.30276928627933875,-0.10443874436454749,-0.09249656843150497,-0.5416888038163269,-0.3327416817432659,-0.15250433151001203,-0.7003453722870069,-0.537054679727424,-0.2099346980806048,-0.8422946973192831,-0.6733822393928911,-0.2713979906042357,-0.4856479887843506,-0.8615365443821185,-0.1083976509292161,-0.6552898434648038,-1.2133039092463398,-0.21069355750403285,-0.7546250648678143,-1.4272676378408076,-0.29178678400527375,-0.8354017477056126,-1.6225133975699395,-0.35143106196757695,-0.2967161949473877,-0.9549657060104011,-0.14480868853336654,-0.4236753145732274,-1.382091252585282,-0.23406164984620614,-0.5103853594680999,-1.6489078164083906,-0.3155018219789611,-0.5938754884036813,-1.8814929539613634,-0.3754039687456276,-0.10259170739186657,-0.9434729480205016,-0.19501196563111384,-0.17428048740313798,-1.3451170740977807,-0.29343143341707506,-0.23749253494499423,-1.6022427053260235,-0.3648700468733607,-0.31133143231095683,-1.832244771441409,-0.4157808194103741,0.09365709811392672,-0.850669985528604,-0.2517050923034623,0.11904296062331628,-1.1572230174696347,-0.3417428846489115,0.1165291468102127,-1.353651667367398,-0.3775612247704736,0.0905423836095482,-1.5285373136159381,-0.401305349694046,G
0.0,0.0,0.0,-0.3008094698992772,-0.0997031547992805,-0.09156190801568617,-0.5366824603793909,-0.33557160789816265,-0.15222754584102374,-0.6905934566757406,-0.5449432670649705,-0.21024915079201986,-0.8377694667640003,-0.6578895252188514,-0.2728136826627778,-0.4726365680652946,-0.8717511751910524,-0.11109660247875401,-0.6451155366682504,-1.2259205004505616,-0.21416631297172087,-0.741899390798473,-1.4430963292973364,-0.29638206965373914,-0.8193597986470297,-1.6415441171107241,-0.3572117464144355,-0.28382378325882046,-0.9588764571396307,-0.1487623414925402,-0.4137542155927475,-1.3809529861413192,-0.24157896470155488,-0.49909227348954954,-1.6475567774344184,-0.32556511931328225,-0.5803272783693189,-1.8801351249869278,-0.3868461394681542,-0.0895797531181333,-0.9422822456687662,-0.1997083100375664,-0.16048263678010233,-1.3431644148609634,-0.3013601755470391,-0.22112297240315543,-1.5997636586535096,-0.3761036373256301,-0.29215542350695983,-1.8279435192554625,-0.4284981648288414,0.10727553992133383,-0.8480408374886445,-0.25697180996258034,0.1355749345860248,-1.157110357843296,-0.3494418276608486,0.1340070172937754,-1.3574059941632486,-0.3894924095235196,0.1093339985400651,-1.536750776799805,-0.4161746689134352,C
0.0,0.0,0.0,-0.2908827532385022,-0.08133483621254456,-0.10474736123348245,-0.5608328880214034,-0.2973425104103066,-0.17166787938861947,-0.7556144958412898,-0.48562752761178546,-0.2326006146434495,-0.9237482027293507,-0.6156839882661217,-0.29789375307002774,-0.46115816649196006,-0.8667963763777078,-0.12827832322031443,-0.6346024758038317,-1.215517397987426,-0.2325240815714514,-0.7327509266352922,-1.4331696489864987,-0.3147625263850572,-0.8085622094380361,-1.6308964689539707,-0.3776386528258915,-0.2739498567958186,-0.9617439763063507,-0.1627799656741726,-0.39684062654014324,-1.4007015756311685,-0.2589414380581065,-0.4837587790394271,-1.6789287469050322,-0.3426139479881324,-0.5683695966286552,-1.9196312956092723,-0.403528967818727,-0.07565760683347289,-0.9473052652379478,-0.21205207939160317,-0.13090216634554705,-1.3996665801746333,-0.3232222665283752,-0.1804321751717266,-1.6909792602319296,-0.40525843229830155,-0.2450607260137349,-1.9516166312770031,-0.46206097342265257,0.12901463515472225,-0.8481466998211673,-0.2672013079675809,0.17443198232707569,-1.1762636768333927,-0.37313292829113814,0.17533671910489546,-1.4011999248458047,-0.4238931681356074,0.14841903147146077,-1.6092123018296012,-0.4575387836054773,D
0.0,0.0,0.0,-0.2949153022293838,-0.08610026768523088,-0.09985076358971776,-0.5592192813027194,-0.30771682823560953,-0.16461643051757774,-0.735406685476237,-0.5140253524350235,-0.2236672376109865,-0.8898954143276868,-0.6644217225696367,-0.28695210862235626,-0.4668796101862843,-0.8698238334340528,-0.12969481635687768,-0.6417661387405718,-1.235087409445867,-0.23536077580537798,-0.7425460028638647,-1.4641367593241073,-0.31840291401289333,-0.822122644293321,-1.6720630038482422,-0.3804256713238851,-0.2753306747766146,-0.9613495823721224,-0.16515092628777236,-0.4000974954322816,-1.4122467206923224,-0.25898670435676174,-0.4838839843451076,-1.693149987656041,-0.34105831035988404,-0.5636031121509977,-1.9391747144656197,-0.40183915516399876,-0.07560452121624178,-0.9499804194132043,-0.2141807227712179,-0.13919519111422754,-1.39759737136224,-0.3205537083687459,-0.1923918548155199,-1.6861687801510348,-0.39716663316838025,-0.2570916686647978,-1.9419846957945526,-0.4516029595916586,0.1291606505479056,-0.8589103769036237,-0.2691571538034123,0.16568890796743946,-1.194024835566453,-0.36816050028509034,0.17162584031884565,-1.4172407431982756,-0.41164093673513324,0.15293012787414384,-1.6205155574601458,-0.4407643084088572,G
0.0,0.0,0.0,-0.29581798628977324,-0.08560339460333366,-0.09944171044170835,-0.5591333477049822,-0.30752435431046576,-0.16339842991987505,-0.7351080823985706,-0.5143722927096449,-0.221624737920317,-0.8909379284796148,-0.6651442794052663,-0.2840726200247617,-0.4671626034154004,-0.8685732849617175,-0.1284673383978848,-0.6425164871201352,-1.2338798055587266,-0.23307552395154096,-0.7438407692929573,-1.4629873280820407,-0.31519968599760173,-0.8236596437040108,-1.6705763104193658,-0.37660912165682525,-0.27558504789959953,-0.9612766934520859,-0.16379118320709252,-0.40098268958744177,-1.4130465948327988,-0.2565907867048747,-0.484886873567374,-1.695140572458812,-0.33801880519655203,-0.5643975737567243,-1.941097870751734,-0.3983953756908481,-0.07601947647805715,-0.9502281973494774,-0.212671942215695,-0.1387671999683606,-1.4000038463093059,-0.31843395194165075,-0.19148800488968903,-1.6887504599039154,-0.3949913575299132,-0.25618508041711413,-1.9443577136553358,-0.4494488317513477,0.12847237994529123,-0.8588630454225122,-0.2674292734568266,0.16623522860897794,-1.1940672981510163,-0.36635795131045007,0.17166354742812043,-1.4174483332900334,-0.41016393512052685,0.15207572374393116,-1.6209979070078977,-0.4395647126619302,C
0.0,0.0,0.0,-0.2956380870131759,-0.08118130749857397,-0.10414083064919208,-0.5492159444657777,-0.3076902039664301,-0.16619281307277656,-0.7003580246522176,-0.5331072057331111,-0.22175444595843663,-0.8413970401847877,-0.7158352268856424,-0.27881906417698316,-0.4737572084773748,-0.8694882597290519,-0.11574813092121905,-0.6417846602927021,-1.2299158129395096,-0.2169123126747422,-0.7405206060470666,-1.454252188398847,-0.29778218835615294,-0.8203762946308326,-1.6555336833008574,-0.35804609666554854,-0.28120466723759996,-0.959647818276992,-0.14458672826901045,-0.40292307196196864,-1.38793452542012,-0.23366458431469056,-0.48317859861001006,-1.6530707162760474,-0.3141996367658998,-0.5598920512598978,-1.8808117926177252,-0.374544607874742,-0.08356134420922921,-0.9541212408527925,-0.1885796456356796,-0.15334891282112026,-1.3722270174745619,-0.2888041905291201,-0.21582493978140374,-1.6397743913881402,-0.3620677421101743,-0.29072430763555435,-1.873451505666958,-0.4150175448918377,0.1205469982105384,-0.8742475734833625,-0.23986590429875063,0.1530592264718289,-1.2011135450833483,-0.33435018377148096,0.1499392741032808,-1.4194937514300485,-0.37881688012374815,0.11987773158363534,-1.6144901414084694,-0.40910078350481976,D
0.0,0.0,0.0,-0.29409077239624376,-0.08096410951936095,-0.09672234859562014,-0.5481099060110761,-0.31309852634601076,-0.15471708069977574,-0.6992316014319815,-0.5355574054739853,-0.20720456238455134,-0.8396845069131569,-0.7050918656102764,-0.26194828755381033,-0.46838666552903574,-0.871403762778394,-0.11081170157786362,-0.6369129353966855,-1.2343003561730492,-0.2073498283731583,-0.7354912581228197,-1.4580678318363007,-0.28486099066202264,-0.8147749661321425,-1.6578749644375572,-0.3429443144477922,-0.27762729368745503,-0.9606888600373066,-0.14211805706829453,-0.40027634896757996,-1.3936924019518566,-0.22720495143228417,-0.48380372274603783,-1.6591531785438443,-0.30535482516974793,-0.5626243519001761,-1.8855983589487204,-0.36407276194103966,-0.08138060198342796,-0.955616766704386,-0.18748081168244235,-0.15197139068498372,-1.3804560435755897,-0.2834806472866212,-0.21788328532212714,-1.6474796163587344,-0.35468361028395573,-0.2943751012942056,-1.8810961893462648,-0.4067553274170255,0.12145983637208678,-0.876441422691793,-0.23955949145548894,0.1530378139425219,-1.2056841590552925,-0.3306495898316609,0.14998235433379198,-1.4256896570423496,-0.3730356417897255,0.12138489304724555,-1.6243542837201395,-0.4021559973385299,C
0.0,0.0,0.0,-0.29562982912045455,-0.07870347256447553,-0.09810037528939465,-0.5471567880762828,-0.3070066665216493,-0.15453738490459923,-0.6986343523633266,-0.5323503317338328,-0.20510342874245657,-0.8425365906488579,-0.7025798871118376,-0.2569350431371502,-0.47402213440349955,-0.8684353627418442,-0.10120255828013823,-0.6379912063107336,-1.2282331331251282,-0.1925542299512866,-0.7357485650627538,-1.4486601131404915,-0.2675687408309865,-0.8155019980548802,-1.6440564897809835,-0.32405015974365553,-0.2847424696740208,-0.9586040506715686,-0.12929922078241846,-0.40380974469314257,-1.3839558611556244,-0.20780866626217093,-0.4857230243395593,-1.6428365717301514,-0.282949213308913,-0.5633206393025376,-1.8629592646527529,-0.34012141553891073,-0.09011253896680685,-0.9538998754509922,-0.17207483993612907,-0.15752830746135582,-1.3709442832085006,-0.26186848804403423,-0.22066466889874503,-1.6321783403386727,-0.3305130186805473,-0.2946662323442866,-1.8609423082964704,-0.3814317875337729,0.10972892193981242,-0.8750445740764751,-0.22212633706980617,0.1410834596314418,-1.1979333398535061,-0.3083139407815042,0.13898958171385295,-1.413929461685275,-0.3486917175296119,0.1138016101693699,-1.6096532900130955,-0.37655167469957035,Em
0.0,0.0,0.0,-0.292366120753151,-0.08399367014859957,-0.08983040330580642,-0.5375390353365764,-0.32078110411717886,-0.14254912459655628,-0.6830479536041776,-0.5474941303356566,-0.19117702899875708,-0.8261861575878301,-0.71022068067816,-0.2416568502764477,-0.4614556000550575,-0.8721318436696712,-0.09392595134598472,-0.6279512803074503,-1.2235387262433315,-0.18468189411683975,-0.7262346576471709,-1.4397818079026496,-0.2593406731135469,-0.8047627510394268,-1.6344928231867417,-0.31612151106177033,-0.2747115934575972,-0.9615266717153444,-0.12667694118183817,-0.39616420362904753,-1.3826955443512343,-0.20646576115477158,-0.4792733050836257,-1.642935453606699,-0.28221281468866327,-0.5575607677175194,-1.8672455561115933,-0.3395647433703071,-0.08220498151143982,-0.9564654047644575,-0.17360407490364546,-0.1527230785347108,-1.3723684743048523,-0.26508842703262636,-0.21700633234599867,-1.6323685047730745,-0.33369805268576636,-0.29269598541773933,-1.863175637753751,-0.3840911466276306,0.11662194769732726,-0.8772209335519938,-0.22714662755442122,0.14629322414563825,-1.2012858955496981,-0.31443975898428383,0.13928861316393576,-1.4187025534701125,-0.3555246410829465,0.10715788983953012,-1.6179144918922592,-0.38400576657339397,D
0.0,0.0,0.0,-0.29330969324161266,-0.08052000457376397,-0.10121982696190618,-0.5422783636128453,-0.30125215374345177,-0.16139297257739543,-0.6903518465492502,-0.5236057446321329,-0.21520741766533422,-0.8251455815959559,-0.7025757544560906,-0.2696928732237644,-0.47344796233994074,-0.8662109216359482,-0.10391860979217415,-0.6406114427847853,-1.2142597962701456,-0.19918488318037103,-0.7389948477420122,-1.4284295631892439,-0.2775272960323135,-0.819648553655792,-1.6216825817071019,-0.3362462830894799,-0.2842345270052575,-0.9587547828606111,-0.1321173397090586,-0.4016525961448126,-1.3779788397588146,-0.21407935955464588,-0.4809773007237534,-1.633184151849999,-0.29055228528256327,-0.5579810101305094,-1.8533435635378774,-0.3481666714280914,-0.08974114062515517,-0.951539918040581,-0.1756961522716799,-0.15460306579459365,-1.3620765175507712,-0.2688918544746153,-0.21322309132621461,-1.6202555577606221,-0.3373096343835758,-0.28483117549450415,-1.846727976166027,-0.3869549887637645,0.11048613037611278,-0.8680309123486355,-0.22683919951823503,0.1404800480300379,-1.1907629124590495,-0.314294538594063,0.1370391163524396,-1.4042074622782303,-0.3539535733877371,0.10841926790077448,-1.5976937070099924,-0.3808889477002796,Em
0.0,0.0,0.0,-0.29497594751521233,-0.07885065829756012,-0.09713170392109073,-0.544588233156425,-0.30530955311090996,-0.153195270147379,-0.6882561471943252,-0.5345478538911688,-0.2034652903932754,-0.8275126783972554,-0.7117854371936652,-0.2549542979523906,-0.47479112513640936,-0.8662947329173714,-0.09826526315225353,-0.6410332205811388,-1.2163270460590847,-0.19115796438043128,-0.7396262032714364,-1.430644772284059,-0.26801676294036086,-0.8220442820781051,-1.6231443614823111,-0.32618809635229534,-0.286365233936026,-0.9581205314535145,-0.12750007971843172,-0.4046952959143428,-1.3725074071693475,-0.20742509468869005,-0.48415688402813756,-1.62608137035766,-0.2841166430940014,-0.5609407212998017,-1.846725941707344,-0.3427831393680313,-0.09310610362118765,-0.9524218500605424,-0.17168506041130363,-0.15985505649920503,-1.3568691274517777,-0.26356404368487296,-0.2200179062192945,-1.613523091060735,-0.3323478162058326,-0.2931693835900998,-1.840870406706606,-0.38324509477848545,0.10708730489811624,-0.8728313822308125,-0.2231148732171696,0.1363102809526015,-1.192624667604041,-0.31085053597190715,0.13328035879367156,-1.403542442020555,-0.35095735408372736,0.10491733014609388,-1.5961428121594656,-0.3788161970402598,D
